Customer_ID,last_order_date,frequency,monetary,recency_days,R_score,F_score,M_score,RFM_Score,RFM_Segment,kmeans_cluster
KY1 3DR_GB,2022-11-23,1,274.9916666666667,770,1,2,4,124,Hibernating,2
BN45 7BJ_GB,2023-07-07,2,274.9916666666667,544,2,4,4,244,At Risk,0
IV36 1BX_GB,2023-08-27,2,274.98333333333335,493,2,4,4,244,At Risk,0
BA3 5DY_GB,2023-08-09,2,274.98333333333335,511,2,4,4,244,At Risk,0
SN25 2DH_GB,2023-02-14,2,274.98333333333335,687,1,4,4,144,At Risk,0
23153_US,2023-04-11,5,274.9811320754717,631,1,5,4,154,At Risk,0
47640_MY,2023-01-23,1,274.98,709,1,1,4,114,Hibernating,2
CM7 5RJ_GB,2023-09-02,3,274.975,487,2,4,4,244,At Risk,0
CB4 2NS_GB,2023-05-21,3,274.975,591,2,4,4,244,At Risk,0
NR12 8XP_GB,2023-07-18,3,274.97499999999997,533,2,4,4,244,At Risk,0
BD3 7JQ_GB,2023-07-12,3,274.97499999999997,539,2,4,4,244,At Risk,0
DE75 7NT_GB,2023-06-17,5,274.9583333333333,564,2,5,4,254,At Risk,0
SA2 7QT_GB,2023-05-04,4,274.95000000000005,608,1,5,4,154,At Risk,0
V0E2A0_CA,2023-02-26,2,274.88,675,1,4,4,144,At Risk,0
N3W 2N4_CA,2023-07-21,3,274.77,530,2,4,4,244,At Risk,0
T5N 1S4_CA,2023-02-23,1,274.6,678,1,3,4,134,At Risk,0
V3H 5B3_CA,2023-06-14,4,274.6,567,2,5,4,254,At Risk,0
T6V 1S3_CA,2023-01-16,1,274.57,716,1,3,4,134,At Risk,0
11520_ES,2023-08-17,4,274.4272727272727,503,2,4,4,244,At Risk,0
W3 9SN_GB,2023-05-15,2,274.4166666666667,597,2,4,4,244,At Risk,0
N1R0A2_CA,2023-01-12,2,274.34000000000003,720,1,4,4,144,At Risk,0
V7M 0C8_CA,2023-03-21,2,274.12,652,1,4,4,144,At Risk,0
34033_US,2022-12-11,1,274.1,752,1,1,4,114,Hibernating,2
T3R 1X1_CA,2023-03-09,1,273.9,664,1,3,4,134,At Risk,0
12808_US,2023-07-16,2,273.8185993111366,535,2,4,4,244,At Risk,0
T0C 0B0_CA,2023-07-10,2,273.79999999999995,541,2,4,4,244,At Risk,0
L6S 2H3_CA,2023-06-15,2,273.79,566,2,4,4,244,At Risk,0
H1H 2V1_CA,2023-09-01,2,273.67,488,2,4,4,244,At Risk,0
96610-5300_US,2023-02-11,2,273.61,690,1,4,4,144,At Risk,0
33122-1611_US,2023-05-28,2,273.53917050691246,584,2,4,4,244,At Risk,0
2556_AU,2023-07-18,2,273.53636363636366,533,2,4,4,244,At Risk,0
TS18 2QE_GB,2023-05-13,3,273.33333333333337,599,2,4,4,244,At Risk,0
LS17 5AH_GB,2023-05-07,1,273.3,605,1,2,4,124,Hibernating,2
V2C 4H8_CA,2023-02-22,1,273.29,679,1,3,4,134,At Risk,0
4254_US,2023-04-20,3,273.27,622,1,4,4,144,At Risk,0
J8A 1B4_CA,2023-08-24,2,273.27,496,2,4,4,244,At Risk,0
L7B 0B2_CA,2023-07-11,2,272.92,540,2,4,4,244,At Risk,0
M2N 0H3_CA,2023-07-13,3,272.78,538,2,4,4,244,At Risk,0
28792-7892_US,2023-07-03,2,272.75348837209305,548,2,4,4,244,At Risk,0
59434_US,2023-07-02,2,272.73,549,2,4,4,244,At Risk,0
T0J 0Z0_CA,2023-03-01,2,272.67,672,1,4,4,144,At Risk,0
39744_US,2023-03-30,2,272.65000000000003,643,1,4,4,144,At Risk,0
N5Z 4M1_CA,2023-03-10,2,272.55,663,1,4,4,144,At Risk,0
N9Y 2X4_CA,2023-07-21,2,272.49,530,2,4,4,244,At Risk,0
24580_US,2023-04-18,2,272.45283018867923,624,1,4,4,144,At Risk,0
7405_ZA,2023-07-20,3,272.40999999999997,531,2,4,4,244,At Risk,0
L1R 3B1_CA,2023-05-13,3,272.38,599,2,4,4,244,At Risk,0
J6S6A6_CA,2023-08-08,2,272.19,512,2,4,4,244,At Risk,0
M1R 2R4_CA,2023-04-06,3,272.15999999999997,636,1,4,4,144,At Risk,0
45682_US,2023-06-01,3,272.1203703703704,580,2,4,4,244,At Risk,0
3785_US,2023-06-04,3,272.02,577,2,4,4,244,At Risk,0
29555_US,2023-08-10,3,272.0091743119266,510,2,4,4,244,At Risk,0
S0L 0L0_CA,2023-08-10,2,272.0,510,2,4,4,244,At Risk,0
60154-3620_US,2023-06-13,4,271.89565217391305,568,2,4,4,244,At Risk,0
54562_US,2023-07-23,3,271.8501170960188,528,2,4,4,244,At Risk,0
V95 F7PP_IE,2023-08-18,3,271.65354330708664,502,2,4,4,244,At Risk,0
H4N 1C3_CA,2023-07-24,2,271.59000000000003,527,2,4,4,244,At Risk,0
HA2 9NP_GB,2023-08-21,1,271.225,499,2,2,4,224,Hibernating,2
M6M2E5_CA,2023-01-26,2,270.90999999999997,706,1,4,4,144,At Risk,0
92114-5005_US,2023-01-29,1,270.83371298405467,703,1,1,4,114,Hibernating,2
SW6 2RQ_GB,2023-01-30,1,270.8166666666667,702,1,3,4,134,At Risk,0
SW10 9HA_GB,2023-08-04,3,270.8083333333334,516,2,4,4,244,At Risk,0
IV2 5ES_GB,2023-05-18,1,270.8083333333334,594,2,2,4,224,Hibernating,2
L1 0AA_GB,2023-07-05,4,270.7916666666667,546,2,5,4,254,At Risk,0
M18 8UN_GB,2023-04-26,3,270.79166666666663,616,1,4,4,144,At Risk,0
PA72 6JB_GB,2023-06-02,2,270.78333333333336,579,2,4,4,244,At Risk,0
T3K 4R7_CA,2023-04-17,2,270.77,625,1,4,4,144,At Risk,0
NP18 3SU_GB,2023-05-07,1,270.7666666666667,605,1,3,4,134,At Risk,0
T9K 2W3_CA,2023-06-18,2,270.54,563,2,4,4,244,At Risk,0
930_NZ,2023-08-28,4,270.23,492,2,5,4,254,At Risk,0
9330_KW,2023-04-23,1,270.2,619,1,1,4,114,Hibernating,2
98591_US,2023-07-29,5,270.0723981900453,522,2,5,4,254,At Risk,0
NW8 7PR_GB,2023-04-04,3,270.0,638,1,4,4,144,At Risk,0
LS27 0RA_GB,2023-06-03,4,269.98333333333335,578,2,5,4,254,At Risk,0
N0K1N0_CA,2023-06-01,2,269.86,580,2,4,4,244,At Risk,0
M5P 0A1_CA,2023-04-18,2,269.81,624,1,4,4,144,At Risk,0
N3S 2A9_CA,2023-08-07,2,269.76,513,2,4,4,244,At Risk,0
E3E 0G3_CA,2023-03-16,1,269.75,657,1,2,4,124,Hibernating,2
T2S 1M3_CA,2023-06-03,2,269.55,578,2,4,4,244,At Risk,0
N0H 2C0_CA,2023-06-26,3,269.52,555,2,4,4,244,At Risk,0
L9N 1E3_CA,2023-01-20,2,269.48,712,1,4,4,144,At Risk,0
K1G 1R6_CA,2023-05-18,2,269.45,594,2,4,4,244,At Risk,0
46031_IT,2023-07-31,2,269.4272727272727,520,2,4,4,244,At Risk,0
12072_US,2023-09-03,3,269.29965556831223,486,2,4,4,244,At Risk,0
3576_US,2023-06-25,2,269.22,556,2,4,4,244,At Risk,0
17021_IT,2023-07-07,3,269.16363636363633,544,2,4,4,244,At Risk,0
76520_US,2023-08-22,5,269.0069284064665,498,2,5,4,254,At Risk,0
H3V 1B4_CA,2023-07-08,3,268.86,543,2,4,4,244,At Risk,0
32465_US,2023-07-04,4,268.84792626728114,547,2,4,4,244,At Risk,0
T6V 1S6_CA,2023-06-18,1,268.84,563,2,3,4,234,At Risk,0
56542_US,2023-03-10,2,268.7301951779564,663,1,4,4,144,At Risk,0
85340-6129_US,2023-05-31,3,268.4802158273381,581,2,4,4,244,At Risk,0
M9R 3G1_CA,2023-01-06,1,268.45,726,1,3,4,134,At Risk,0
2200_PH,2023-07-05,3,268.40999999999997,546,2,4,4,244,At Risk,0
25547_US,2023-05-05,2,268.21999999999997,607,1,4,4,144,At Risk,0
K0E1W0_CA,2023-07-11,2,268.17,540,2,4,4,244,At Risk,0
SN14 0UH_GB,2023-06-22,2,268.1333333333333,559,2,4,4,244,At Risk,0
T9G 2C3_CA,2023-08-07,3,268.06,513,2,4,4,244,At Risk,0
14008_US,2023-07-23,3,268.0137772675086,528,2,4,4,244,At Risk,0
51028_US,2023-06-03,2,267.9906542056075,578,2,4,4,244,At Risk,0
45381_US,2023-06-18,3,267.84259259259255,563,2,4,4,244,At Risk,0
45319_US,2023-07-28,1,267.787037037037,523,2,1,4,214,Hibernating,2
16342_US,2023-05-11,2,267.7314814814815,601,2,4,4,244,At Risk,0
16738_US,2023-06-16,3,267.67592592592587,565,2,4,4,244,At Risk,0
61559_US,2023-06-21,3,267.4956521739131,560,2,4,4,244,At Risk,0
ST6 8JZ_GB,2023-02-21,2,267.4916666666667,680,1,4,4,144,At Risk,0
23438_US,2023-06-12,3,267.49056603773585,569,2,4,4,244,At Risk,0
24578_US,2023-07-31,3,267.4811320754717,520,2,4,4,244,At Risk,0
OX11 0FJ_GB,2023-02-22,5,267.4666666666667,679,1,5,4,154,At Risk,0
M8Y 3N4_CA,2023-02-08,1,267.45,693,1,3,4,134,At Risk,0
33713-6604_US,2023-08-30,3,267.3824884792627,490,2,4,4,244,At Risk,0
92154-4849_US,2023-04-08,2,267.3804100227791,634,1,4,4,144,At Risk,0
67022_US,2023-08-21,3,267.3031674208145,499,2,4,4,244,At Risk,0
43524_US,2023-05-19,4,267.24999999999994,593,2,4,4,244,At Risk,0
09501-3300_US,2023-06-12,1,267.09,569,2,1,4,214,Hibernating,2
370 05_GR,2023-02-19,1,266.99,682,1,1,4,114,Hibernating,2
06082-5116_US,2023-04-25,2,266.9581570286789,617,1,4,4,144,At Risk,0
T4X 1H9_CA,2023-06-09,1,266.93,572,2,3,4,234,At Risk,0
L7B 1A3_CA,2023-07-22,3,266.9,529,2,4,4,244,At Risk,0
77036-7414_US,2023-05-02,2,266.81755196304846,610,1,4,4,144,At Risk,0
V9H 1C1_CA,2023-04-12,4,266.81,630,1,5,4,154,At Risk,0
L6G 0G7_CA,2023-02-21,1,266.79,680,1,2,4,124,Hibernating,2
88008-9130_US,2023-06-28,1,266.78,553,2,1,4,214,Hibernating,2
OX26 3ED_GB,2023-05-22,2,266.675,590,2,4,4,244,At Risk,0
BL4 7DQ_GB,2023-08-14,4,266.6666666666667,506,2,5,4,254,At Risk,0
SO21 1NZ_GB,2023-08-29,7,266.65000000000003,491,2,5,4,254,At Risk,0
SS4 1GN_GB,2023-05-06,3,266.65000000000003,606,1,4,4,144,At Risk,0
SA12 8LW_GB,2023-07-24,2,266.65000000000003,527,2,4,4,244,At Risk,0
IG8 9QX_GB,2023-04-20,2,266.65000000000003,622,1,4,4,144,At Risk,0
SE18 1PZ_GB,2023-04-01,2,266.65,641,1,4,4,144,At Risk,0
BB3 3JZ_GB,2023-07-31,5,266.6166666666667,520,2,5,4,254,At Risk,0
43963_US,2023-07-01,3,266.49074074074076,550,2,4,4,244,At Risk,0
H2V4L2_CA,2023-06-03,2,266.45,578,2,4,4,244,At Risk,0
K0C 1B0_CA,2023-08-13,4,266.26,507,2,5,4,254,At Risk,0
99780_US,2023-06-28,2,266.15999999999997,553,2,4,4,244,At Risk,0
43200_MY,2023-07-29,2,265.94,522,2,4,4,244,At Risk,0
BT39 0AX_GB,2023-03-17,3,265.83333333333337,656,1,4,4,144,At Risk,0
SS17 7EW_GB,2023-09-02,3,265.825,487,2,4,4,244,At Risk,0
AL1 1TW_GB,2023-07-28,3,265.81666666666666,523,2,4,4,244,At Risk,0
5068_US,2023-07-31,2,265.78999999999996,520,2,4,4,244,At Risk,0
29905_US,2023-08-29,2,265.7889908256881,491,2,4,4,244,At Risk,0
V9X 1W6_CA,2023-01-08,1,265.6,724,1,3,4,134,At Risk,0
B0J2R0_CA,2023-02-21,1,265.55,680,1,1,4,114,Hibernating,2
84307_US,2023-06-16,1,265.36451169188445,565,2,1,4,214,Hibernating,2
55104-2232_US,2023-07-05,3,265.30424799081516,546,2,4,4,244,At Risk,0
71439_US,2023-07-31,3,265.1772095109915,520,2,4,4,244,At Risk,0
39330_US,2023-07-31,4,265.15,520,2,4,4,244,At Risk,0
N9E 2H9_CA,2023-05-08,1,265.1,604,2,3,4,234,At Risk,0
35749-8988_US,2023-04-23,2,265.03999999999996,619,1,4,4,144,At Risk,0
18936_US,2023-07-06,2,265.0277777777777,545,2,4,4,244,At Risk,0
J7N 0W2_CA,2023-01-17,1,265.0,715,1,2,4,124,Hibernating,2
12412_US,2023-02-14,1,264.99196326062,687,1,1,4,114,Hibernating,2
J7C5R5_CA,2023-04-19,1,264.96,623,1,2,4,124,Hibernating,2
J5Z4A8_CA,2023-04-06,2,264.95,636,1,4,4,144,At Risk,0
J0J 1E0_CA,2023-04-24,1,264.87,618,1,2,4,124,Hibernating,2
46926_US,2023-04-11,1,264.67289719626166,631,1,1,4,114,Hibernating,2
W12 EH04_IE,2023-07-04,1,264.56692913385825,547,2,3,4,234,At Risk,0
LE4 5AL_GB,2023-06-23,2,264.55833333333334,558,2,4,4,244,At Risk,0
P9A 1R9_CA,2023-01-12,1,264.54,720,1,3,4,134,At Risk,0
28556_US,2023-03-21,2,264.2604651162791,652,1,4,4,144,At Risk,0
M5E 0A7_CA,2023-07-03,3,264.23,548,2,4,4,244,At Risk,0
09586-1279_US,2023-07-05,1,264.21,546,2,1,4,214,Hibernating,2
GU2 7YW_GB,2023-07-10,3,264.15,541,2,4,4,244,At Risk,0
G7P2X2_CA,2022-12-31,1,264.1,732,1,2,4,124,Hibernating,2
60525-6425_US,2023-08-05,3,264.0869565217391,515,2,4,4,244,At Risk,0
62044_KR,2023-03-08,2,263.99,665,1,4,4,144,At Risk,0
K0K 3J0_CA,2023-06-21,3,263.77,560,2,4,4,244,At Risk,0
E41 H008_IE,2023-06-13,4,263.755905511811,568,2,5,4,254,At Risk,0
30436-4657_US,2023-05-07,1,263.71900826446284,605,1,1,4,114,Hibernating,2
S4S 3N7_CA,2023-01-18,1,263.69,714,1,3,4,134,At Risk,0
09848-8848_US,2023-07-26,2,263.62,525,2,4,4,244,At Risk,0
92374-2730_US,2023-08-11,2,263.5717539863326,509,2,4,4,244,At Risk,0
KT12 5AP_GB,2023-01-20,1,263.5166666666667,712,1,2,4,124,Hibernating,2
N0L 1W0_CA,2023-09-03,3,263.49,486,2,4,4,244,At Risk,0
L9C 1C2_CA,2023-07-23,3,263.46000000000004,528,2,4,4,244,At Risk,0
98542_US,2023-06-27,1,263.4117647058824,554,2,1,4,214,Hibernating,2
29142_US,2023-07-22,4,263.33027522935777,529,2,4,4,244,At Risk,0
L9B 1X1_CA,2023-09-06,2,263.32,483,2,4,4,244,At Risk,0
62305-6587_US,2023-04-04,2,263.28695652173917,638,1,4,4,144,At Risk,0
36879_US,2023-08-17,3,263.22,503,2,4,4,244,At Risk,0
42082_US,2023-08-14,3,263.2075471698113,506,2,4,4,244,At Risk,0
46746_US,2023-08-23,4,263.196261682243,497,2,4,4,244,At Risk,0
S7K1N2_CA,2023-03-01,1,263.16,672,1,3,4,134,At Risk,0
38075_US,2023-02-26,2,263.1343963553531,675,1,4,4,144,At Risk,0
P0L1N0_CA,2023-05-02,2,263.13,610,1,4,4,144,At Risk,0
60126-5370_US,2023-06-03,2,263.0956521739131,578,2,4,4,244,At Risk,0
T8V6M8_CA,2023-07-07,1,263.04,544,2,3,4,234,At Risk,0
12443_AE,2023-09-05,1,263.03,484,2,1,4,214,Hibernating,2
17407_US,2023-04-24,3,262.8796296296296,618,1,4,4,144,At Risk,0
37754_US,2023-08-07,4,262.8428246013668,513,2,4,4,244,At Risk,0
H53 A0F4_IE,2023-08-19,2,262.5196850393701,501,2,4,4,244,At Risk,0
AL4 0AQ_GB,2023-09-06,2,262.5,483,2,4,4,244,At Risk,0
DE24 5AH_GB,2023-08-21,5,262.4916666666667,499,2,5,4,254,At Risk,0
DH2 3BL_GB,2023-06-10,3,262.48333333333335,571,2,4,4,244,At Risk,0
CM8 1PG_GB,2023-04-11,3,262.48333333333335,631,1,4,4,144,At Risk,0
DN21 1WA_GB,2023-08-27,3,262.48333333333335,493,2,4,4,244,At Risk,0
UB8 2YT_GB,2023-07-08,2,262.48333333333335,543,2,4,4,244,At Risk,0
AB43 9JH_GB,2023-07-20,1,262.4833333333333,531,2,1,4,214,Hibernating,2
RM13 9UA_GB,2023-08-05,2,262.46666666666664,515,2,4,4,244,At Risk,0
BB18 5DU_GB,2023-04-29,1,262.46666666666664,613,1,2,4,124,Hibernating,2
TR13 8AS_GB,2023-03-05,1,262.4583333333333,668,1,3,4,134,At Risk,0
BB2 1XQ_GB,2023-06-04,1,262.43333333333334,577,2,2,4,224,Hibernating,2
2110_NZ,2023-06-13,2,262.34,568,2,4,4,244,At Risk,0
9503_US,2023-06-06,2,262.31,575,2,4,4,244,At Risk,0
T5L 1K9_CA,2023-06-14,2,262.3,567,2,4,4,244,At Risk,0
96620-2820_US,2023-09-03,6,262.26,486,2,5,4,254,At Risk,0
E1C 4B7_CA,2023-08-22,1,262.23,498,2,2,4,224,Hibernating,2
56044_US,2023-05-14,2,262.04362801377727,598,2,4,4,244,At Risk,0
41080_US,2023-08-01,3,261.8207547169811,519,2,4,4,244,At Risk,0
54162-8928_US,2023-05-29,1,261.77985948477755,583,2,1,4,214,Hibernating,2
HR2 9LX_GB,2023-07-21,3,261.65833333333336,530,2,4,4,244,At Risk,0
32060_KW,2023-05-23,3,261.45000000000005,589,2,4,4,244,At Risk,0
L4Y 0G2_CA,2023-07-12,2,261.38,539,2,4,4,244,At Risk,0
RG40 2EW_GB,2023-08-23,2,261.25,497,2,4,4,244,At Risk,0
16160_US,2023-03-01,2,261.16666666666663,672,1,4,4,144,At Risk,0
46030_US,2023-06-28,3,261.14018691588785,553,2,4,4,244,At Risk,0
09321-1804_US,2023-07-31,3,261.09000000000003,520,2,4,4,244,At Risk,0
58639_US,2023-06-02,2,261.06,579,2,4,4,244,At Risk,0
M28 0LB_GB,2023-04-01,3,260.83333333333337,641,1,4,4,144,At Risk,0
62458_US,2023-07-30,2,260.7739130434782,521,2,4,4,244,At Risk,0
E4P 6B4_CA,2023-08-29,1,260.6,491,2,2,4,224,Hibernating,2
L4L5A8_CA,2023-05-11,2,260.56,601,2,4,4,244,At Risk,0
62895_US,2023-05-15,3,260.5130434782609,597,2,4,4,244,At Risk,0
430013_RO,2023-06-02,1,260.4789915966387,579,2,1,4,214,Hibernating,2
80939_US,2023-06-23,3,260.46762589928056,558,2,4,4,244,At Risk,0
840_US,2023-06-06,4,260.38,575,2,5,4,254,At Risk,0
68420_US,2023-05-29,2,260.26,583,2,4,4,244,At Risk,0
T5L 3C1_CA,2023-07-07,2,260.24,544,2,4,4,244,At Risk,0
90006_KW,2023-01-20,1,260.2,712,1,1,4,114,Hibernating,2
72101_US,2023-05-02,4,260.17,610,1,4,4,144,At Risk,0
MK40 2NT_GB,2023-05-25,2,260.0083333333333,587,2,4,4,244,At Risk,0
KW1 4HA_GB,2023-06-14,2,260.0,567,2,4,4,244,At Risk,0
OX13 5AA_GB,2023-04-13,3,260.0,629,1,4,4,144,At Risk,0
CV31 2AU_GB,2023-08-14,4,259.9916666666667,506,2,5,4,254,At Risk,0
SW19 2NY_GB,2023-08-27,2,259.9916666666667,493,2,4,4,244,At Risk,0
TW11 0BP_GB,2023-02-14,2,259.98333333333335,687,1,4,4,144,At Risk,0
T1B 0A7_CA,2023-08-18,2,259.93,502,2,4,4,244,At Risk,0
L7A 1H2_CA,2023-03-17,1,259.92,656,1,2,4,124,Hibernating,2
K1S 1X1_CA,2023-07-17,1,259.91,534,2,2,4,224,Hibernating,2
46570_US,2022-12-27,1,259.8878504672897,736,1,1,4,114,Hibernating,2
110027_IN,2023-06-20,2,259.87,561,2,4,4,244,At Risk,0
E3V 3J5_CA,2023-01-20,1,259.85,712,1,2,4,124,Hibernating,2
T2X 3N6_CA,2023-05-30,2,259.76,582,2,4,4,244,At Risk,0
12025-2159_US,2023-07-21,3,259.71067738231915,530,2,4,4,244,At Risk,0
12140_US,2023-08-07,3,259.52698048220435,513,2,4,4,244,At Risk,0
T1V 1E3_CA,2023-05-31,4,259.46,581,2,5,4,254,At Risk,0
N3T 5B4_CA,2023-07-07,2,259.43,544,2,4,4,244,At Risk,0
T9M 2E1_CA,2022-12-30,1,259.43,733,1,3,4,134,At Risk,0
16150_MY,2023-07-28,2,259.26,523,2,4,4,244,At Risk,0
12404_US,2023-04-11,3,259.22388059701495,631,1,4,4,144,At Risk,0
93209_KW,2023-03-06,1,259.17,667,1,1,4,114,Hibernating,2
V0H1T7_CA,2023-03-12,1,259.11,661,1,3,4,134,At Risk,0
V3S 7V1_CA,2023-02-15,2,258.94,686,1,4,4,144,At Risk,0
44634_US,2023-08-07,5,258.91666666666663,513,2,5,4,254,At Risk,0
J3M 1A8_CA,2023-06-05,1,258.81,576,2,2,4,224,Hibernating,2
L4M 6T8_CA,2023-04-02,1,258.71,640,1,2,4,124,Hibernating,2
L9P 0A9_CA,2023-04-05,3,258.69,637,1,4,4,144,At Risk,0
82845_US,2023-07-25,2,258.57,526,2,4,4,244,At Risk,0
V6G 2A6_CA,2023-04-14,1,258.54,628,1,3,4,134,At Risk,0
61605_US,2023-09-05,3,258.50434782608704,484,2,4,4,244,At Risk,0
51458_US,2023-08-18,4,258.47663551401865,502,2,4,4,244,At Risk,0
T0A 3M0_CA,2023-03-03,2,258.44,670,1,4,4,144,At Risk,0
V0B 1M3_CA,2023-06-03,1,258.43,578,2,3,4,234,At Risk,0
DG4 6EU_GB,2023-08-01,2,258.34166666666664,519,2,4,4,244,At Risk,0
NE8 3BZ_GB,2023-06-30,4,258.33333333333337,551,2,5,4,254,At Risk,0
HP2 6EG_GB,2023-06-19,2,258.325,562,2,4,4,244,At Risk,0
GU28 9LP_GB,2023-06-26,2,258.3166666666667,555,2,4,4,244,At Risk,0
LS11 5HP_GB,2023-04-10,2,258.31666666666666,632,1,4,4,144,At Risk,0
V3S 7K9_CA,2023-05-08,2,258.3,604,2,4,4,244,At Risk,0
35542_US,2023-05-26,4,258.28999999999996,586,2,4,4,244,At Risk,0
A98 H3A0_IE,2023-08-21,2,258.26771653543307,499,2,4,4,244,At Risk,0
72372_US,2023-04-11,3,258.21,631,1,4,4,144,At Risk,0
45695_US,2023-07-06,3,257.9537037037037,545,2,4,4,244,At Risk,0
84039_US,2023-02-27,1,257.9092159559835,674,1,1,4,114,Hibernating,2
15533_US,2023-08-09,3,257.8888888888889,511,2,4,4,244,At Risk,0
V9L 5X5_CA,2023-08-23,2,257.76,497,2,4,4,244,At Risk,0
M9A 1N4_CA,2023-05-26,2,257.33,586,2,4,4,244,At Risk,0
39074_US,2023-08-11,4,257.27,509,2,4,4,244,At Risk,0
L5E 3G2_CA,2023-06-03,2,257.26,578,2,4,4,244,At Risk,0
44656_US,2023-08-02,4,257.24074074074076,518,2,4,4,244,At Risk,0
45688_US,2023-07-24,3,257.19444444444446,527,2,4,4,244,At Risk,0
52769_US,2023-06-02,3,257.14953271028037,579,2,4,4,244,At Risk,0
V0E 2Z0_CA,2023-04-29,3,257.1,613,1,4,4,144,At Risk,0
FK1 1LB_GB,2023-05-31,3,257.075,581,2,4,4,244,At Risk,0
43521_US,2023-03-24,2,256.98148148148147,649,1,4,4,144,At Risk,0
48122_US,2023-09-05,3,256.7830188679245,484,2,4,4,244,At Risk,0
T0M 2E0_CA,2023-07-05,2,256.72,546,2,4,4,244,At Risk,0
99707_US,2023-05-04,2,256.69,608,1,4,4,144,At Risk,0
NN14 6GU_GB,2023-05-23,3,256.675,589,2,4,4,244,At Risk,0
NR28 0BG_GB,2023-03-27,2,256.675,646,1,4,4,144,At Risk,0
NG5 5SB_GB,2023-07-21,3,256.6583333333333,530,2,4,4,244,At Risk,0
13045-2404_US,2023-07-06,5,256.6521239954076,545,2,5,4,254,At Risk,0
LU1 4LH_GB,2023-07-19,3,256.65000000000003,532,2,4,4,244,At Risk,0
54457-8411_US,2023-08-04,2,256.6463700234192,516,2,4,4,244,At Risk,0
93100_IT,2023-04-13,4,256.6454545454545,629,1,5,4,154,At Risk,0
34945-2022_US,2023-05-04,1,256.6359447004608,608,1,1,4,114,Hibernating,2
B3A4G1_CA,2023-03-24,1,256.63,649,1,1,4,114,Hibernating,2
56551_US,2023-07-10,3,256.6245694603904,541,2,4,4,244,At Risk,0
M4J 2K1_CA,2023-06-19,2,256.42,562,2,4,4,244,At Risk,0
43008_US,2023-09-04,3,256.1574074074074,485,2,4,4,244,At Risk,0
N6E 1B3_CA,2023-07-06,3,256.11,545,2,4,4,244,At Risk,0
76109-4717_US,2023-09-04,2,256.1016166281755,485,2,4,4,244,At Risk,0
67746_US,2023-03-20,1,256.0542986425339,653,1,1,4,114,Hibernating,2
26150-8266_US,2023-09-04,2,256.05,485,2,4,4,244,At Risk,0
68344_US,2023-04-29,2,256.01,613,1,4,4,144,At Risk,0
3794_NZ,2022-12-30,1,255.99,733,1,1,4,114,Hibernating,2
56742_US,2023-08-14,1,255.98163030998847,506,2,1,4,214,Hibernating,2
T8W 2K2_CA,2023-05-15,1,255.94,597,2,3,4,234,At Risk,0
50849_US,2023-05-27,3,255.79439252336448,585,2,4,4,244,At Risk,0
80832_US,2023-07-24,2,255.71043165467623,527,2,4,4,244,At Risk,0
8019_US,2023-06-13,2,255.68957048518257,568,2,4,4,244,At Risk,0
56544_US,2023-08-18,4,255.48564867967855,502,2,4,4,244,At Risk,0
62501_US,2023-05-31,5,255.46956521739133,581,2,5,4,254,At Risk,0
94544-6653_US,2023-04-14,1,255.3348519362187,628,1,1,4,114,Hibernating,2
G2A 4C6_CA,2023-01-03,1,254.97,729,1,2,4,124,Hibernating,2
H4B 1J8_CA,2023-08-21,2,254.9,499,2,4,4,244,At Risk,0
K0L1B0_CA,2023-08-07,2,254.77,513,2,4,4,244,At Risk,0
96739_US,2023-07-02,3,254.73000000000002,549,2,4,4,244,At Risk,0
4183_NZ,2023-05-25,1,254.71,587,2,1,4,214,Hibernating,2
6609_AU,2023-06-23,2,254.61818181818177,558,2,4,4,244,At Risk,0
N9J 3P5_CA,2023-04-13,2,254.59,629,1,4,4,144,At Risk,0
LN2 4BN_GB,2023-08-23,2,254.58333333333334,497,2,4,4,244,At Risk,0
EH7 6PN_GB,2023-06-26,4,254.5666666666667,555,2,5,4,254,At Risk,0
K0E 1E0_CA,2023-03-14,2,254.51999999999998,659,1,4,4,144,At Risk,0
T2P1P4_CA,2023-09-03,2,254.5,486,2,4,4,244,At Risk,0
19035_US,2023-06-12,5,254.38888888888889,569,2,5,4,254,At Risk,0
60501_US,2023-08-27,5,254.34782608695653,493,2,5,4,254,At Risk,0
KW14 7LG_GB,2023-06-21,2,254.34166666666667,560,2,4,4,244,At Risk,0
T1S 2C7_CA,2023-05-03,1,254.23,609,1,3,4,134,At Risk,0
70661_US,2023-08-21,2,254.1947061462539,499,2,4,4,244,At Risk,0
LE11 1BN_GB,2023-08-04,3,254.15833333333333,516,2,4,4,244,At Risk,0
GU1 4LG_GB,2023-03-05,3,254.14166666666665,668,1,4,4,144,At Risk,0
ST10 1TL_GB,2023-07-16,2,254.11666666666667,535,2,4,4,244,At Risk,0
83839_US,2023-06-14,2,253.98000000000002,567,2,4,4,244,At Risk,0
59057_US,2023-03-26,3,253.9,647,1,4,4,144,At Risk,0
69356_US,2023-07-25,3,253.89999999999998,526,2,4,4,244,At Risk,0
50000_MY,2023-02-25,2,253.7,676,1,4,4,144,At Risk,0
44853_US,2023-06-08,3,253.68518518518516,573,2,4,4,244,At Risk,0
H7E 5K4_CA,2023-05-07,1,253.66,605,1,2,4,124,Hibernating,2
15840_US,2023-08-19,3,253.6111111111111,501,2,4,4,244,At Risk,0
